tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"20060606061115","Other",920,939,2,0
"20060606061115","Household",940,1439,0,2
"20060606061289","Household",0,569,0,2
"20060606061289","Other",570,679,0,0
"20060606061289","Household",680,1439,0,2
"20060606061507","Household",0,449,0,2
"20060606061507","Other",450,584,0,0
"20060606061507","Household",585,591,0,2
"20060606061507","Other",592,651,0,0
"20060606061507","Other Household",652,779,0,2
"20060606061507","Other",780,839,0,0
"20060606061507","Household",840,1439,0,2
"20060606061633","Other",0,69,0,0
"20060606061633","Household",70,539,0,2
"20060606061633","Other",540,544,0,0
"20060606061633","Gym",545,634,2,2
"20060606061633","Household",635,959,0,2
"20060606061633","Other",960,969,0,0
"20060606061633","Workplace",970,999,0,0
"20060606061633","Other",1000,1009,0,0
"20060606061633","Household",1010,1139,0,2
"20060606061633","Other",1140,1439,0,0
"20060606061722","Household",0,899,0,2
"20060606061722","Other",900,957,0,0
"20060606061722","Household",958,1439,0,2
"20060606061985","Household",0,379,0,2
"20060606061985","Other",380,409,0,0
"20060606061985","Workplace",410,749,0,0
"20060606061985","Other",750,769,0,0
"20060606061985","Workplace",770,989,0,0
"20060606061985","Other",990,999,0,0
"20060606061985","Workplace",1000,1074,0,0
"20060606061985","Other",1075,1104,0,0
"20060606061985","Household",1105,1439,0,2
"20060704061125","Household",0,389,0,2
"20060704061125","Other",390,409,0,0
"20060704061125","Workplace",410,749,0,0
"20060704061125","Other",750,779,0,0
"20060704061125","Household",780,1439,0,2
"20060705060525","Household",0,419,0,2
"20060705060525","Other",420,449,0,0
"20060705060525","Workplace",450,959,0,0
"20060705060525","Other",960,989,0,0
"20060705060525","Household",990,1439,0,2
"20060705060903","Household",0,494,0,2
"20060705060903","Other",495,539,0,0
"20060705060903","Workplace",540,1139,0,0
"20060705060903","Other",1140,1244,0,0
"20060705060903","Household",1245,1439,0,2
"20060705060953","Household",0,569,0,2
"20060705060953","Other",570,621,0,0
"20060705060953","Household",622,1439,0,2
"20060705060979","Household",0,769,0,2
"20060705060979","Other",770,919,0,0
"20060705060979","Household",920,1439,0,2
"20060705061070","Household",0,509,0,2
"20060705061070","Other",510,524,0,0
"20060705061070","Workplace",525,1139,0,0
"20060705061070","Other",1140,1269,0,0
"20060705061070","Household",1270,1439,0,2
"20060705061154","Household",0,579,0,2
"20060705061154","Other",580,584,0,0
"20060705061154","Other Household",585,594,0,2
"20060705061154","Other",595,644,0,0
"20060705061154","Other Household",645,749,0,2
"20060705061154","Other",750,754,0,0
"20060705061154","Household",755,824,0,2
"20060705061154","Other",825,829,0,0
"20060705061154","Other Household",830,832,0,2
"20060705061154","Other",833,857,0,0
"20060705061154","Household",858,887,0,2
"20060705061154","Other",888,892,0,0
"20060705061154","Other Household",893,1145,0,2
"20060705061154","Other",1146,1150,0,0
"20060705061154","Other Household",1151,1319,0,2
"20060705061154","Other",1320,1324,0,0
"20060705061154","Household",1325,1439,0,2
"20060705061530","Household",0,419,0,2
"20060705061530","Other",420,479,0,0
"20060705061530","Workplace",480,1109,0,0
"20060705061530","Other",1110,1169,0,0
"20060705061530","Household",1170,1439,0,2
"20060705062311","Household",0,509,0,2
"20060705062311","Other",510,554,0,0
"20060705062311","Other",555,734,2,0
"20060705062311","Other",735,779,0,0
"20060705062311","Household",780,1139,0,2
"20060705062311","Other",1140,1289,0,0
"20060705062311","Household",1290,1439,0,2
"20060706060097","Household",0,509,0,2
"20060706060097","Other",510,524,0,0
"20060706060097","Workplace",525,899,0,0
"20060706060097","Other",900,1319,0,0
"20060706060097","Household",1320,1439,0,2
"20060706060144","Household",0,569,0,2
"20060706060144","Other",570,599,0,0
"20060706060144","Workplace",600,839,0,0
"20060706060144","Other",840,854,0,0
"20060706060144","Household",855,899,0,2
"20060706060144","Other",900,959,0,0
"20060706060144","Household",960,1439,0,2
"20060706060505","Household",0,659,0,2
"20060706060505","Other",660,689,0,0
"20060706060505","Other Household",690,989,0,2
"20060706060505","Other",990,1019,0,0
"20060706060505","Household",1020,1259,0,2
"20060706060505","Other",1260,1279,0,0
"20060706060505","Household",1280,1439,0,2
"20060706060508","Household",0,184,0,2
"20060706060508","Other",185,214,0,0
"20060706060508","Workplace",215,779,0,0
"20060706060508","Other",780,874,0,0
"20060706060508","Household",875,1439,0,2
"20060706060522","Household",0,529,0,2
"20060706060522","Other",530,539,0,0
"20060706060522","Workplace",540,719,0,0
"20060706060522","Household",720,779,0,2
"20060706060522","Workplace",780,959,0,0
"20060706060522","Other",960,969,0,0
"20060706060522","Household",970,1149,0,2
"20060706060522","Other",1150,1304,0,0
"20060706060522","Household",1305,1439,0,2
"20060706060561","Household",0,1064,0,2
"20060706060561","Other",1065,1084,0,0
"20060706060561","Other Household",1085,1204,0,2
"20060706060561","Other",1205,1224,0,0
"20060706060561","Household",1225,1439,0,2
"20060706060672","Household",0,404,0,2
"20060706060672","Other",405,419,0,0
"20060706060672","Other Household",420,434,0,2
"20060706060672","Other",435,489,0,0
"20060706060672","Workplace",490,989,0,0
"20060706060672","Other",990,1089,0,0
"20060706060672","Household",1090,1439,0,2
"20060706060769","Household",0,809,0,2
"20060706060769","Other",810,929,0,0
"20060706060769","Household",930,989,0,2
"20060706060769","Other",990,1019,0,0
"20060706060769","Household",1020,1439,0,2
"20060706060813","Household",0,539,0,2
"20060706060813","Other",540,609,0,0
"20060706060813","Household",610,959,0,2
"20060706060813","Other",960,995,0,0
"20060706060813","Household",996,1055,0,2
"20060706060813","Other",1056,1085,0,0
"20060706060813","Other Household",1086,1319,0,2
"20060706060813","Other",1320,1349,0,0
"20060706060813","Household",1350,1439,0,2
"20060706060871","Household",0,429,0,2
"20060706060871","Other",430,434,0,0
"20060706060871","Workplace",436,779,0,0
"20060706060871","Other",780,784,0,0
"20060706060871","Household",785,799,0,2
"20060706060871","Other",800,804,0,0
"20060706060871","Workplace",805,1079,0,0
"20060706060871","Other",1080,1094,0,0
"20060706060871","Household",1095,1439,0,2
"20060706060946","Household",0,554,0,2
"20060706060946","Other",555,774,0,0
"20060706060946","Household",775,1139,2,2
"20060706060946","Household",1140,1229,0,2
"20060706060946","Household",1230,1289,2,2
"20060706060946","Household",1290,1439,0,2
"20060706060964","Household",0,539,0,2
"20060706060964","Other Household",540,914,0,2
"20060706060964","Other",915,1064,0,0
"20060706060964","Other Household",1065,1184,0,2
"20060706060964","Other",1185,1204,0,0
"20060706060964","Household",1205,1439,0,2
"20060706061013","Household",0,359,0,2
"20060706061013","Other",360,929,0,0
"20060706061013","Household",930,1439,0,2
"20060706061077","Household",0,1439,0,2
"20060706061080","Household",0,379,0,2
"20060706061080","Other",380,399,0,0
"20060706061080","Workplace",400,979,0,0
"20060706061080","Other",980,1054,0,0
"20060706061080","Household",1055,1439,0,2
"20060706061086","Household",0,744,0,2
"20060706061086","Other",745,1139,0,0
"20060706061086","Household",1140,1439,0,2
"20060706061116","Other",0,14,0,0
"20060706061116","Household",15,859,0,2
"20060706061116","Other",860,949,0,0
"20060706061116","Other Household",950,1064,0,2
"20060706061116","Other",1065,1439,0,0
"20060706061224","Household",0,509,0,2
"20060706061224","Other",510,539,0,0
"20060706061224","Other Household",540,544,0,2
"20060706061224","Other",545,569,0,0
"20060706061224","Household",570,1439,0,2
"20060706061255","Household",0,659,0,2
"20060706061255","Other",660,689,0,0
"20060706061255","Workplace",690,1199,0,0
"20060706061255","Other",1200,1229,0,0
"20060706061255","Household",1230,1244,0,2
"20060706061255","Other",1245,1379,0,0
"20060706061255","Other Household",1380,1424,0,2
"20060706061255","Other",1425,1429,0,0
"20060706061255","Household",1430,1439,0,2
"20060706061263","Household",0,519,0,2
"20060706061263","Other",520,627,0,0
"20060706061263","Workplace",628,1184,0,0
"20060706061263","Other",1185,1296,0,0
"20060706061263","Household",1297,1439,0,2
"20060706061321","Household",0,419,0,2
"20060706061321","Other",420,439,0,0
"20060706061321","Workplace",440,929,0,0
"20060706061321","Other",930,949,0,0
"20060706061321","Household",950,1439,0,2
"20060706061348","Household",0,694,0,2
"20060706061348","Other",695,709,0,0
"20060706061348","Workplace",710,769,0,0
"20060706061348","Other",770,904,0,0
"20060706061348","Other Household",905,964,0,2
"20060706061348","Other",965,969,0,0
"20060706061348","Household",970,1169,0,2
"20060706061348","Other",1170,1229,0,0
"20060706061348","Household",1230,1439,0,2
"20060706061349","Household",0,419,0,2
"20060706061349","Other",420,429,0,0
"20060706061349","Workplace",430,1019,0,0
"20060706061349","Other",1020,1029,0,0
"20060706061349","Household",1030,1439,0,2
"20060706061359","Household",0,239,0,2
"20060706061359","Workplace",240,1169,0,0
"20060706061359","Other",1170,1369,0,0
"20060706061359","Household",1370,1439,0,2
"20060706061391","Other",0,19,0,0
"20060706061391","Household",20,659,0,2
"20060706061391","Other",660,929,0,0
"20060706061391","Workplace",930,1439,0,0
"20060706061411","Household",0,419,0,2
"20060706061411","Other",420,449,0,0
"20060706061411","Household",450,629,0,2
"20060706061411","Other",630,689,0,0
"20060706061411","Household",690,899,0,2
"20060706061411","Other",900,1099,0,0
"20060706061411","Other Household",1100,1199,0,2
"20060706061411","Other",1200,1209,0,0
"20060706061411","Household",1210,1439,0,2
"20060706061427","Household",0,479,0,2
"20060706061427","Other",480,504,0,0
"20060706061427","Workplace",505,1019,0,0
"20060706061427","Other",1020,1044,0,0
"20060706061427","Household",1045,1164,0,2
"20060706061427","Other",1165,1214,0,0
"20060706061427","Household",1215,1439,0,2
"20060706061480","Household",0,659,0,2
"20060706061480","Other",660,669,0,0
"20060706061480","Other Household",670,789,0,2
"20060706061480","Other",790,799,0,0
"20060706061480","Household",800,1009,0,2
"20060706061480","Other",1010,1309,0,0
"20060706061480","Household",1310,1439,0,2
"20060706061625","Household",0,419,0,2
"20060706061625","Household",420,479,2,2
"20060706061625","Household",480,549,0,2
"20060706061625","Other",550,669,0,0
"20060706061625","Household",670,1439,0,2
"20060706061759","Household",0,389,0,2
"20060706061759","Other",390,419,0,0
"20060706061759","Workplace",420,929,0,0
"20060706061759","Other",930,989,0,0
"20060706061759","Household",990,1439,0,2
"20060706061784","Household",0,1439,0,2
"20060706061838","Household",0,299,0,2
"20060706061838","Other",300,329,0,0
"20060706061838","Workplace",330,899,0,0
"20060706061838","Other",900,919,0,0
"20060706061838","Household",920,1439,0,2
"20060706061875","Household",0,719,0,2
"20060706061875","Other",720,755,0,0
"20060706061875","Household",756,1439,0,2
"20060706061937","Household",0,509,0,2
"20060706061937","Other",510,899,0,0
"20060706061937","Household",900,1064,0,2
"20060706061937","Other",1065,1299,0,0
"20060706061937","Household",1300,1439,0,2
"20060706062022","Household",0,539,0,2
"20060706062022","Other",540,549,0,0
"20060706062022","Other Household",550,599,0,2
"20060706062022","Household",600,719,0,2
"20060706062022","Other",720,729,0,0
"20060706062022","Household",730,825,0,2
"20060706062022","Other",826,833,0,0
"20060706062022","Household",834,1259,0,2
"20060706062022","Other",1260,1272,0,0
"20060706062022","Household",1273,1439,0,2
"20060706062052","Household",0,359,0,2
"20060706062052","Other",360,374,0,0
"20060706062052","Workplace",375,899,0,0
"20060706062052","Other",900,914,0,0
"20060706062052","Household",915,919,0,2
"20060706062052","Other",920,922,0,0
"20060706062052","Other Household",923,924,0,2
"20060706062052","Other",925,927,0,0
"20060706062052","Household",928,1439,0,2
"20060706062169","Household",0,719,0,2
"20060706062169","Other",720,1079,0,0
"20060706062169","Household",1080,1439,0,2
"20060706062213","Household",0,599,0,2
"20060706062213","Other",600,1044,0,0
"20060706062213","Household",1045,1134,0,2
"20060706062213","Other Household",1136,1195,0,2
"20060706062213","Household",1197,1439,0,2
"20060706062271","Household",0,359,0,2
"20060706062271","Other",360,449,0,0
"20060706062271","Household",450,479,0,2
"20060706062271","Workplace",480,1019,0,0
"20060706062271","Other",1020,1049,0,0
"20060706062271","Household",1050,1439,0,2
"20060706062388","Household",0,299,0,2
"20060706062388","Other",300,389,0,0
"20060706062388","Other",390,509,2,0
"20060706062388","Other",510,629,0,0
"20060706062388","Other",630,779,2,0
"20060706062388","Household",780,869,0,2
"20060706062388","Other",870,989,2,0
"20060706062388","Other",990,1014,0,0
"20060706062388","Household",1015,1439,0,2
"20060706062487","Household",0,714,0,2
"20060706062487","Other",715,849,0,0
"20060706062487","Household",850,1439,0,2
"20060707060801","Household",0,449,0,2
"20060707060801","Other",450,749,0,0
"20060707060801","Household",750,1439,0,2
"20060707061224","Household",0,569,0,2
"20060707061224","Other",570,574,0,0
"20060707061224","Workplace",575,1079,0,0
"20060707061224","Other",1080,1084,0,0
"20060707061224","Household",1085,1439,0,2
"20060707061255","Household",0,539,0,2
"20060707061255","Other",540,769,0,0
"20060707061255","Household",770,899,0,2
"20060707061255","Other",900,924,0,0
"20060707061255","Other",925,989,2,0
"20060707061255","Other",990,999,0,0
"20060707061255","Other",1000,1049,2,0
"20060707061255","Other",1050,1069,0,0
"20060707061255","Other Household",1070,1114,0,2
"20060707061255","Other",1115,1144,0,0
"20060707061255","Other Household",1145,1309,0,2
"20060707061255","Other",1310,1312,0,0
"20060707061255","Other Household",1313,1314,0,2
"20060707061255","Other",1315,1339,0,0
"20060707061255","Household",1340,1439,0,2
"20060707061777","Household",0,599,0,2
"20060707061777","Other",600,634,0,0
"20060707061777","Workplace",635,899,0,0
"20060707061777","Other",900,924,0,0
"20060707061777","Workplace",925,1139,0,0
"20060707061777","Other",1140,1244,0,0
"20060707061777","Household",1245,1439,0,2
"20060707061797","Household",0,1439,0,2
"20060707061869","Household",0,689,0,2
"20060707061869","Other",690,1004,0,0
"20060707061869","Other Household",1005,1358,0,2
"20060707061869","Household",1359,1439,0,2
"20060707061935","Household",0,944,0,2
"20060707061935","Other",945,1304,0,0
"20060707061935","Household",1305,1439,0,2
"20060806061019","Household",0,779,0,2
"20060806061019","Other",780,971,0,0
"20060806061019","Household",972,1259,0,2
"20060806061019","Other",1260,1329,0,0
"20060806061019","Household",1330,1439,0,2
"20060806061317","Household",0,659,0,2
"20060806061317","Other",660,1299,0,0
"20060806061317","Household",1301,1439,0,2
"20060806061848","Household",0,539,0,2
"20060806061848","Other",540,554,0,0
"20060806061848","Workplace",555,659,0,0
"20060806061848","Other",660,699,0,0
"20060806061848","Workplace",700,1169,0,0
"20060806061848","Other",1170,1229,0,0
"20060806061848","Household",1230,1244,0,2
"20060806061848","Other",1245,1274,0,0
"20060806061848","Household",1275,1294,2,2
"20060806061848","Household",1295,1439,0,2
"20060806061993","Household",0,689,0,2
"20060806061993","Workplace",690,694,0,0
"20060806061993","Other",695,1025,0,0
"20060806061993","Household",1026,1135,0,2
"20060806061993","Other",1136,1350,0,0
"20060806061993","Household",1351,1439,0,2
"20060806062440","Household",0,539,0,2
"20060806062440","Other",540,724,0,0
"20060806062440","Household",725,1439,0,2
"20060806062539","Household",0,599,0,2
"20060806062539","Other",600,1319,0,0
"20060806062539","Household",1320,1439,0,2
"20060807060048","Household",0,449,0,2
"20060807060048","Other",450,479,0,0
"20060807060048","Workplace",480,719,0,0
"20060807060048","Other",720,789,0,0
"20060807060048","Workplace",790,989,0,0
"20060807060048","Other",990,1040,0,0
"20060807060048","Household",1041,1046,0,2
"20060807060048","Other",1047,1141,0,0
"20060807060048","Household",1142,1439,0,2
"20060807060071","Household",0,239,0,2
"20060807060071","Workplace",240,539,0,0
"20060807060071","Other",540,564,0,0
"20060807060071","Household",565,604,0,2
"20060807060071","Other",605,919,0,0
"20060807060071","Other Household",920,949,0,2
"20060807060071","Other",950,994,0,0
"20060807060071","Household",995,1054,0,2
"20060807060071","Other",1055,1059,0,0
"20060807060071","Other Household",1060,1179,0,2
"20060807060071","Other",1180,1184,0,0
"20060807060071","Household",1185,1439,0,2
"20060807060575","Household",0,554,0,2
"20060807060575","Other",555,864,0,0
"20060807060575","Household",865,1439,0,2
"20060807060645","Household",0,404,0,2
"20060807060645","Other",406,465,0,0
"20060807060645","Workplace",466,1049,0,0
"20060807060645","Other",1050,1109,0,0
"20060807060645","Household",1110,1129,0,2
"20060807060645","Other",1130,1289,0,0
"20060807060645","Household",1290,1439,0,2
"20060807060705","Other Household",0,1,0,2
"20060807060705","Other",2,6,0,0
"20060807060705","Household",7,989,0,2
"20060807060705","Other",990,994,0,0
"20060807060705","Other Household",995,1054,0,2
"20060807060705","Other",1055,1084,0,0
"20060807060705","School",1085,1264,2,1
"20060807060705","Other",1265,1306,0,0
"20060807060705","Other Household",1307,1439,0,2
"20060807060768","Household",0,479,0,2
"20060807060768","Other",480,569,0,0
"20060807060768","Workplace",570,959,0,0
"20060807060768","Other",960,1179,0,0
"20060807060768","Household",1180,1439,0,2
"20060807060793","Household",0,504,0,2
"20060807060793","Other",505,584,0,0
"20060807060793","Workplace",585,1019,0,0
"20060807060793","Other",1020,1117,0,0
"20060807060793","Household",1118,1439,0,2
"20060807060854","Household",0,449,0,2
"20060807060854","Other",450,479,0,0
"20060807060854","Workplace",480,719,0,0
"20060807060854","Other",720,727,0,0
"20060807060854","Workplace",728,1019,0,0
"20060807060854","Other",1020,1049,0,0
"20060807060854","Household",1050,1109,0,2
"20060807060854","Other",1110,1249,0,0
"20060807060854","Household",1250,1439,0,2
"20060807060895","Household",0,529,0,2
"20060807060895","Other",530,779,0,0
"20060807060895","Household",780,929,0,2
"20060807060895","Other",930,932,0,0
"20060807060895","Other Household",933,1052,0,2
"20060807060895","Other",1053,1055,0,0
"20060807060895","Household",1056,1439,0,2
"20060807061060","Household",0,423,0,2
"20060807061060","Other",424,438,0,0
"20060807061060","Workplace",439,1339,0,0
"20060807061060","Other",1340,1354,0,0
"20060807061060","Household",1355,1439,0,2
"20060807061071","Household",0,429,0,2
"20060807061071","Other",430,449,0,0
"20060807061071","Household",450,1439,0,2
"20060807061077","Other",1,41,0,0
"20060807061077","Household",42,769,0,2
"20060807061077","Other",770,795,0,0
"20060807061077","Household",796,869,0,2
"20060807061077","Other",870,939,0,0
"20060807061077","Workplace",940,1439,0,0
"20060807061158","Household",0,729,0,2
"20060807061158","Other",730,734,0,0
"20060807061158","Other Household",735,854,0,2
"20060807061158","Other",855,889,0,0
"20060807061158","Household",890,1289,0,2
"20060807061158","Other",1290,1329,0,0
"20060807061158","Household",1330,1439,0,2
"20060807061178","Household",0,539,0,2
"20060807061178","Other",540,559,0,0
"20060807061178","School",560,899,0,1
"20060807061178","Other",900,929,0,0
"20060807061178","Household",930,1019,0,2
"20060807061178","Other",1020,1099,0,0
"20060807061178","Household",1100,1439,0,2
"20060807061241","Workplace",0,239,0,0
"20060807061241","Household",240,504,0,2
"20060807061241","Other",505,724,0,0
"20060807061241","Household",725,1369,0,2
"20060807061241","Other",1370,1384,0,0
"20060807061241","Workplace",1385,1439,0,0
"20060807061372","Household",0,749,0,2
"20060807061372","Other",750,801,0,0
"20060807061372","Household",802,806,0,2
"20060807061372","Other",808,873,0,0
"20060807061372","Household",874,1364,0,2
"20060807061372","Other",1365,1389,0,0
"20060807061372","Household",1390,1439,0,2
"20060807061460","Household",0,477,0,2
"20060807061460","Other",478,479,0,0
"20060807061460","Workplace",480,1019,0,0
"20060807061460","Other",1020,1021,0,0
"20060807061460","Household",1022,1439,0,2
"20060807061470","Household",0,479,0,2
"20060807061470","Other",480,499,0,0
"20060807061470","Household",500,899,0,2
"20060807061470","Other",900,989,0,0
"20060807061470","Household",990,1439,0,2
"20060807061493","Household",0,1439,0,2
"20060807061549","Household",0,779,0,2
"20060807061549","Other",780,899,0,0
"20060807061549","Other",900,1049,2,0
"20060807061549","Other",1050,1079,0,0
"20060807061549","Household",1080,1439,0,2
"20060807061689","Household",0,451,0,2
"20060807061689","Other",452,499,0,0
"20060807061689","Workplace",500,1019,0,0
"20060807061689","Other",1020,1064,0,0
"20060807061689","Household",1065,1439,0,2
"20060807061727","Household",0,509,0,2
"20060807061727","Other",510,524,0,0
"20060807061727","Workplace",525,689,0,0
"20060807061727","Other",690,739,0,0
"20060807061727","Workplace",740,1019,0,0
"20060807061727","Other",1020,1039,0,0
"20060807061727","Household",1040,1439,0,2
"20060807061731","Household",0,1079,0,2
"20060807061731","Other",1080,1294,0,0
"20060807061731","Household",1295,1439,0,2
"20060807061743","Household",0,334,0,2
"20060807061743","Other",335,344,0,0
"20060807061743","Workplace",345,839,0,0
"20060807061743","Other",840,849,0,0
"20060807061743","Household",850,1139,0,2
"20060807061743","Other",1140,1174,0,0
"20060807061743","Household",1175,1439,0,2
"20060807061764","Household",0,464,0,2
"20060807061764","Other",465,479,0,0
"20060807061764","Workplace",480,909,0,0
"20060807061764","Other",910,919,0,0
"20060807061764","Workplace",920,1159,0,0
"20060807061764","Other",1160,1214,0,0
"20060807061764","Household",1215,1439,0,2
"20060807061808","Household",0,599,0,2
"20060807061808","Other",600,1194,0,0
"20060807061808","Household",1195,1439,0,2
"20060807061876","Household",0,449,0,2
"20060807061876","Other",450,459,0,0
"20060807061876","School",460,919,0,1
"20060807061876","Other",920,929,0,0
"20060807061876","Household",930,939,0,2
"20060807061876","Other",940,949,0,0
"20060807061876","Workplace",950,1319,0,0
"20060807061876","Other",1321,1340,0,0
"20060807061876","Household",1341,1439,0,2
"20060807061972","Household",0,1439,0,2
"20060807062010","Household",0,599,0,2
"20060807062010","Other",600,604,0,0
"20060807062010","Workplace",605,1169,0,0
"20060807062010","Other",1170,1174,0,0
"20060807062010","Household",1175,1439,0,2
"20060807062011","Household",0,614,0,2
"20060807062011","Other",615,624,0,0
"20060807062011","Other Household",625,629,0,2
"20060807062011","Other",630,849,0,0
"20060807062011","Other Household",850,1079,0,2
"20060807062011","School",1081,1140,0,1
"20060807062011","Other",1141,1240,0,0
"20060807062011","Other Household",1241,1319,0,2
"20060807062011","Household",1320,1439,0,2
"20060807062139","Other Household",0,59,0,2
"20060807062139","Household",60,659,0,2
"20060807062139","Other",660,669,0,0
"20060807062139","Other Household",670,899,0,2
"20060807062139","Other",900,989,0,0
"20060807062139","Other Household",990,1199,0,2
"20060807062139","Other",1200,1424,0,0
"20060807062139","Other Household",1425,1439,0,2
"20060807062237","Household",0,899,0,2
"20060807062237","Other",900,914,0,0
"20060807062237","Other Household",915,974,0,2
"20060807062237","Other",975,984,0,0
"20060807062237","Other Household",985,994,0,2
"20060807062237","Other",995,1009,0,0
"20060807062237","Household",1010,1439,0,2
"20060807062434","Household",0,574,0,2
"20060807062434","Other",575,816,0,0
"20060807062434","Household",817,821,0,2
"20060807062434","Other",822,846,0,0
"20060807062434","Other Household",847,851,0,2
"20060807062434","Other",852,888,0,0
"20060807062434","Household",889,1439,0,2
"20060807062475","Other",0,55,0,0
"20060807062475","Household",56,639,0,2
"20060807062475","Household",640,669,2,2
"20060807062475","Household",670,869,0,2
"20060807062475","Other Household",871,1259,0,2
"20060807062475","Other",1260,1269,0,0
"20060807062475","Other Household",1270,1389,0,2
"20060807062475","Other",1390,1439,0,0
"20060807062521","Household",0,209,0,2
"20060807062521","Other",210,224,0,0
"20060807062521","Workplace",225,929,0,0
"20060807062521","Other",930,944,0,0
"20060807062521","Household",945,1154,0,2
"20060807062521","Other",1155,1224,0,0
"20060807062521","Household",1225,1439,0,2
"20060807062522","Household",0,414,0,2
"20060807062522","Other",415,429,0,0
"20060807062522","Workplace",430,959,0,0
"20060807062522","Other",960,974,0,0
"20060807062522","Household",975,1036,0,2
"20060807062522","Other",1037,1046,0,0
"20060807062522","Other Household",1047,1056,0,2
"20060807062522","Other",1057,1136,0,0
"20060807062522","Other Household",1137,1256,0,2
"20060807062522","Other",1257,1362,0,0
"20060807062522","Household",1363,1439,0,2
"20060808060097","Household",0,479,0,2
"20060808060097","Other",480,489,0,0
"20060808060097","Workplace",490,749,0,0
"20060808060097","Other",750,769,0,0
"20060808060097","Workplace",770,1019,0,0
"20060808060097","Other",1020,1034,0,0
"20060808060097","Household",1035,1439,0,2
"20060808060911","Household",0,1439,0,2
"20060808061195","Household",0,464,0,2
"20060808061195","Other",465,479,0,0
"20060808061195","School",480,484,0,1
"20060808061195","Other",485,489,0,0
"20060808061195","Workplace",490,1004,0,0
"20060808061195","Other",1005,1009,0,0
"20060808061195","School",1010,1019,0,1
"20060808061195","Other",1020,1029,0,0
"20060808061195","Other Household",1030,1089,0,2
"20060808061195","Other",1090,1099,0,0
"20060808061195","Household",1100,1219,0,2
"20060808061195","Household",1220,1249,2,2
"20060808061195","Household",1250,1439,0,2
"20060808061630","Household",0,984,0,2
"20060808061630","Other",985,1304,0,0
"20060808061630","Household",1305,1439,0,2
"20060808061957","Other",0,29,0,0
"20060808061957","Household",30,479,0,2
"20060808061957","Other",480,484,0,0
"20060808061957","Workplace",485,1019,0,0
"20060808061957","Other",1020,1439,0,0
"20060808062038","Workplace",0,149,0,0
"20060808062038","Other",150,164,0,0
"20060808062038","Household",165,194,0,2
"20060808062038","Other",195,204,0,0
"20060808062038","Workplace",205,449,0,0
"20060808062038","Other",450,464,0,0
"20060808062038","Household",465,654,0,2
"20060808062038","Household",655,662,2,2
"20060808062038","Other",663,677,0,0
"20060808062038","Household",678,1289,0,2
"20060808062038","Other",1290,1304,0,0
"20060808062038","Workplace",1305,1439,0,0
"20060907060740","Household",0,434,0,2
"20060907060740","Other",435,494,0,0
"20060907060740","Workplace",495,1019,0,0
"20060907060740","Household",1020,1049,0,2
"20060907060740","Other",1050,1084,0,0
"20060907060740","Household",1085,1439,0,2
"20060907060824","Household",0,474,0,2
"20060907060824","Other",475,574,0,0
"20060907060824","Household",575,1439,0,2
"20060907061389","Household",0,719,0,2
"20060907061389","Other",720,914,0,0
"20060907061389","Household",915,959,0,2
"20060907061389","Other",960,984,0,0
"20060907061389","Household",985,1439,0,2
"20060907061399","Household",0,474,0,2
"20060907061399","Other",476,524,0,0
"20060907061399","Workplace",525,1019,0,0
"20060907061399","Other",1020,1064,0,0
"20060907061399","Household",1065,1109,0,2
"20060907061399","Other",1110,1154,0,0
"20060907061399","Household",1155,1439,0,2
"20060907061447","Household",0,344,0,2
"20060907061447","Other",345,374,0,0
"20060907061447","Workplace",375,989,0,0
"20060907061447","Other",990,1019,0,0
"20060907061447","Household",1020,1439,0,2
"20060907061623","Household",0,764,0,2
"20060907061623","Other",765,779,0,0
"20060907061623","Other",780,914,2,0
"20060907061623","Other",915,944,0,0
"20060907061623","Household",945,1439,0,2
"20060907061782","Workplace",0,419,0,0
"20060907061782","Other",420,449,0,0
"20060907061782","Household",450,1034,0,2
"20060907061782","Other",1035,1079,0,0
"20060907061782","Workplace",1080,1439,0,0
"20060908060014","Household",0,674,0,2
"20060908060014","Other",676,967,0,0
"20060908060014","Household",968,1139,0,2
"20060908060014","Other",1140,1149,0,0
"20060908060014","School",1150,1319,0,1
"20060908060014","Other",1320,1429,0,0
"20060908060014","Household",1430,1439,0,2
"20060908060045","Household",0,419,0,2
"20060908060045","Other",420,449,0,0
"20060908060045","School",450,869,0,1
"20060908060045","Other",870,1260,0,0
"20060908060045","Other",1261,1379,2,0
"20060908060045","Household",1380,1439,0,2
"20060908060085","Other",0,209,0,0
"20060908060085","Household",210,649,0,2
"20060908060085","Other",650,1439,0,0
"20060908060115","Household",0,259,0,2
"20060908060115","Other",260,299,0,0
"20060908060115","Workplace",300,659,0,0
"20060908060115","Household",660,689,0,2
"20060908060115","Workplace",690,929,0,0
"20060908060115","Other",930,989,0,0
"20060908060115","Household",990,1439,0,2
"20060908060570","Household",0,584,0,2
"20060908060570","Other",585,604,0,0
"20060908060570","Other Household",605,719,0,2
"20060908060570","Other",720,749,0,0
"20060908060570","Household",750,1149,0,2
"20060908060570","Other",1150,1194,0,0
"20060908060570","Household",1195,1439,0,2
"20060908060586","Household",0,439,0,2
"20060908060586","Other",440,469,0,0
"20060908060586","Gym",470,539,2,2
"20060908060586","Other",540,564,0,0
"20060908060586","Household",565,629,0,2
"20060908060586","Other",630,714,0,0
